ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
WP_005710960.1,NZ_CP021644.1,sulfurtransferase complex subunit TusD,59717,60070,-,DrsE,PF02635.18,2.9e-27,1.6e-31,3.2e-27,1,116,1,116,1,117,0.96
WP_005710962.1,NZ_CP021644.1,transcriptional regulator,60070,60726,-,PAS_6,PF08348.14,4e-33,1.7e-36,1.7e-32,1,108,16,121,16,126,0.97
WP_005710962.1,NZ_CP021644.1,transcriptional regulator,60070,60726,-,PAS_6,PF08348.14,4e-33,0.09,8.9e+02,28,45,153,166,143,200,0.70
WP_005710962.1,NZ_CP021644.1,transcriptional regulator,60070,60726,-,HTH_22,PF13309.9,8.4e-19,1.3e-22,1.3e-18,2,63,154,211,153,211,0.97
WP_005710964.1,NZ_CP021644.1,FKBP-type peptidyl-prolyl cis-trans isomerase,60794,61513,-,FKBP_C,PF00254.31,2.9e-26,0.2,1.9e+03,59,59,106,106,22,140,0.65
WP_005710964.1,NZ_CP021644.1,FKBP-type peptidyl-prolyl cis-trans isomerase,60794,61513,-,FKBP_C,PF00254.31,2.9e-26,1.1e-29,1e-25,4,94,147,233,144,233,0.96
WP_005710964.1,NZ_CP021644.1,FKBP-type peptidyl-prolyl cis-trans isomerase,60794,61513,-,FKBP_N,PF01346.21,7e-20,1.1e-23,1.1e-19,2,97,34,139,33,139,0.88
WP_015939828.1,NZ_CP021644.1,SlyX family protein,61606,61830,+,SlyX,PF04102.15,2.3e-23,1.3e-27,2.5e-23,4,67,11,74,8,74,0.97
WP_005710969.1,NZ_CP021644.1,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,62529,63221,+,PNP_UDP_1,PF01048.23,6.9e-48,3.9e-52,7.7e-48,1,233,2,226,2,227,0.95
WP_005710971.1,NZ_CP021644.1,30S ribosomal protein S12 methylthiotransferase RimO,63387,64718,+,Radical_SAM,PF04055.24,2.5e-30,0.016,1.1e+02,83,136,48,112,44,116,0.67
WP_005710971.1,NZ_CP021644.1,30S ribosomal protein S12 methylthiotransferase RimO,63387,64718,+,Radical_SAM,PF04055.24,2.5e-30,2.9e-32,1.9e-28,3,167,143,324,141,324,0.90
WP_005710971.1,NZ_CP021644.1,30S ribosomal protein S12 methylthiotransferase RimO,63387,64718,+,TRAM_2,PF18693.4,1.3e-20,5e-24,3.2e-20,1,61,380,443,380,443,0.94
WP_005710971.1,NZ_CP021644.1,30S ribosomal protein S12 methylthiotransferase RimO,63387,64718,+,UPF0004,PF00919.23,1.3e-20,3.9e-24,2.5e-20,3,89,8,90,6,99,0.89
WP_005710973.1,NZ_CP021644.1,glycine--tRNA ligase subunit alpha,65141,66046,+,tRNA-synt_2e,PF02091.18,1.8e-148,1e-152,2e-148,1,278,10,293,10,293,0.98
WP_005710977.1,NZ_CP021644.1,PIN domain-containing protein,66448,67080,+,PIN7,PF18475.4,7.4e-20,3.8e-24,7.4e-20,1,101,5,100,5,101,0.91
WP_005710977.1,NZ_CP021644.1,PIN domain-containing protein,66448,67080,+,PIN7,PF18475.4,7.4e-20,0.024,4.7e+02,6,61,130,184,127,191,0.69
WP_005710978.1,NZ_CP021644.1,endonuclease domain-containing protein,67239,67610,+,DUF559,PF04480.15,8.7e-42,5.1e-46,9.9e-42,3,108,8,115,6,116,0.96
WP_005710983.1,NZ_CP021644.1,glycine--tRNA ligase subunit beta,68360,70429,+,tRNA_synt_2f,PF02092.20,1.5e-210,7.6e-215,1.5e-210,1,534,6,551,6,551,0.98
WP_005710983.1,NZ_CP021644.1,glycine--tRNA ligase subunit beta,68360,70429,+,tRNA_synt_2f,PF02092.20,1.5e-210,0.2,3.9e+03,197,244,568,619,562,624,0.63
WP_005710986.1,NZ_CP021644.1,adenosylmethionine--8-amino-7-oxononanoate transaminase,70482,71768,+,Aminotran_3,PF00202.24,1.5e-124,8.6e-129,1.7e-124,9,400,25,419,18,422,0.96
WP_005710988.1,NZ_CP021644.1,8-amino-7-oxononanoate synthase,71761,72903,+,Aminotran_1_2,PF00155.24,1.1e-62,7e-67,1.4e-62,3,357,37,374,36,380,0.94
WP_005710990.1,NZ_CP021644.1,DUF452 family protein,72916,73581,+,DUF452,PF04301.16,4.8e-81,2.8e-85,5.4e-81,1,212,1,213,1,214,0.97
WP_005710994.1,NZ_CP021644.1,dethiobiotin synthase,74335,74979,+,AAA_26,PF13500.9,4.5e-27,2.8e-31,5.4e-27,2,184,5,193,4,201,0.89
WP_005710996.1,NZ_CP021644.1,DUF5377 domain-containing protein,75004,75294,+,DUF5377,PF17347.5,1.6e-52,8.8e-57,1.7e-52,1,96,1,96,1,96,0.99
WP_078208525.1,NZ_CP021644.1,tyrosine recombinase XerC,75301,76203,+,Phage_integrase,PF00589.25,1.9e-52,3.6e-56,3.6e-52,2,171,114,281,113,282,0.98
WP_078208525.1,NZ_CP021644.1,tyrosine recombinase XerC,75301,76203,+,Phage_int_SAM_1,PF02899.20,2.1e-21,1.6e-24,1.6e-20,2,83,10,92,9,92,0.98
WP_078208525.1,NZ_CP021644.1,tyrosine recombinase XerC,75301,76203,+,Phage_int_SAM_1,PF02899.20,2.1e-21,0.75,7.3e+03,27,65,188,221,185,225,0.49
WP_078208525.1,NZ_CP021644.1,tyrosine recombinase XerC,75301,76203,+,Phage_int_SAM_1,PF02899.20,2.1e-21,0.032,3.2e+02,24,54,256,286,248,292,0.88
WP_005711000.1,NZ_CP021644.1,RNA polymerase sigma factor RpoH,76261,77208,+,Sigma70_r2,PF04542.17,2.2e-17,4.6e-21,4.5e-17,1,70,83,152,83,153,0.98
WP_005711000.1,NZ_CP021644.1,RNA polymerase sigma factor RpoH,76261,77208,+,Sigma70_r4,PF04545.19,2.5e-17,0.67,6.6e+03,5,18,59,72,58,77,0.58
WP_005711000.1,NZ_CP021644.1,RNA polymerase sigma factor RpoH,76261,77208,+,Sigma70_r4,PF04545.19,2.5e-17,0.00032,3.2,15,43,176,204,174,207,0.87
WP_005711000.1,NZ_CP021644.1,RNA polymerase sigma factor RpoH,76261,77208,+,Sigma70_r4,PF04545.19,2.5e-17,3.1e-19,3.1e-15,1,49,257,307,257,308,0.98
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,2.3e-11,9e-08,1,57,487,543,485,545,0.47
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,1.2e-08,4.6e-05,10,59,529,578,518,597,0.43
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,1e-09,4.1e-06,1,59,577,635,571,645,0.72
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,2.7e-09,1.1e-05,1,56,628,683,619,694,0.53
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,1.3e-10,5e-07,1,56,679,734,676,737,0.65
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,Collagen,PF01391.21,2.6e-36,0.46,1.8e+03,30,34,845,849,818,865,0.44
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_stalk,PF05662.17,2.1e-24,3.3e-13,1.3e-09,1,33,252,284,252,290,0.87
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_stalk,PF05662.17,2.1e-24,1.6,6.3e+03,8,19,932,943,931,943,0.89
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_stalk,PF05662.17,2.1e-24,9.2e-08,0.00036,1,19,1192,1213,1192,1218,0.91
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_stalk,PF05662.17,2.1e-24,5,2e+04,35,41,1338,1344,1327,1351,0.40
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_stalk,PF05662.17,2.1e-24,5.2e-13,2e-09,1,38,1412,1452,1412,1457,0.84
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,1.9,7.5e+03,17,27,101,111,100,111,0.73
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,3.3e-06,0.013,6,27,118,139,118,139,0.97
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,1.2e-06,0.0048,5,26,144,165,143,166,0.92
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,8.7e-06,0.034,4,27,173,196,171,196,0.95
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,1.9e-10,7.4e-07,1,27,1247,1273,1247,1273,0.98
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,2.5e-08,9.9e-05,3,26,1276,1299,1275,1300,0.95
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,4.4e-06,0.017,1,24,1288,1311,1288,1312,0.97
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,0.016,64,3,17,1318,1332,1317,1335,0.84
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_head,PF05658.17,1.9e-21,0.79,3.1e+03,2,11,1491,1500,1491,1501,0.86
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,0.18,7e+02,20,32,115,127,100,135,0.84
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,0.84,3.3e+03,14,56,147,192,137,204,0.71
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,0.6,2.3e+03,2,17,229,244,228,246,0.70
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,2.5,9.8e+03,23,43,1134,1154,1133,1157,0.81
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,0.002,7.7,5,55,1261,1311,1257,1311,0.92
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,YadA_anchor,PF03895.18,6.1e-20,1.6e-23,6.1e-20,1,60,1473,1533,1473,1533,1.00
WP_112064998.1,NZ_CP021644.1,YadA-like family protein,77947,82548,-,ESPR,PF13018.9,6.7e-16,7.3e-19,2.9e-15,1,41,1,41,1,46,0.92
WP_005712677.1,NZ_CP021644.1,heme ABC transporter ATP-binding protein,83241,84029,-,ABC_tran,PF00005.30,1.3e-26,1.2e-30,2.4e-26,1,137,23,172,23,172,0.88
WP_005712677.1,NZ_CP021644.1,heme ABC transporter ATP-binding protein,83241,84029,-,ABC_tran,PF00005.30,1.3e-26,0.62,1.2e+04,52,72,236,256,215,259,0.61
WP_005712675.1,NZ_CP021644.1,iron ABC transporter permease,84029,85015,-,FecCD,PF01032.21,5.4e-96,3.3e-100,6.4e-96,2,312,14,323,10,323,0.97
WP_005712673.1,NZ_CP021644.1,ABC transporter substrate-binding protein,85015,85851,-,Peripla_BP_2,PF01497.21,3e-24,1.8e-28,3.6e-24,1,235,27,252,27,254,0.92
WP_005712671.1,NZ_CP021644.1,DNA-processing protein DprA,85904,87031,-,DNA_processg_A,PF02481.18,6e-79,8e-83,7.8e-79,2,209,69,276,68,277,0.98
WP_005712671.1,NZ_CP021644.1,DNA-processing protein DprA,85904,87031,-,DprA_WH,PF17782.4,3.8e-13,0.16,1.5e+03,10,23,69,82,63,91,0.79
WP_005712671.1,NZ_CP021644.1,DNA-processing protein DprA,85904,87031,-,DprA_WH,PF17782.4,3.8e-13,2.4e-16,2.4e-12,3,61,313,371,311,371,0.96
WP_005712670.1,NZ_CP021644.1,peptide deformylase,87367,87879,+,Pep_deformylase,PF01327.24,1.9e-50,1.1e-54,2.2e-50,3,158,5,152,3,153,0.94
WP_005712668.1,NZ_CP021644.1,ADP-glyceromanno-heptose 6-epimerase,87891,88817,+,Epimerase,PF01370.24,5.6e-45,1.2e-48,7.9e-45,1,241,2,236,2,236,0.89
WP_005712668.1,NZ_CP021644.1,ADP-glyceromanno-heptose 6-epimerase,87891,88817,+,GDP_Man_Dehyd,PF16363.8,1.1e-23,2.2e-27,1.5e-23,1,264,3,252,3,303,0.83
WP_005712668.1,NZ_CP021644.1,ADP-glyceromanno-heptose 6-epimerase,87891,88817,+,3Beta_HSD,PF01073.22,1.3e-13,2.7e-17,1.8e-13,1,231,3,227,3,232,0.80
WP_005712660.1,NZ_CP021644.1,L-seryl-tRNA(Sec) selenium transferase,90141,91526,+,SelA,PF03841.16,2.3e-170,1.4e-174,2.8e-170,1,366,82,448,82,449,0.99
WP_005712657.1,NZ_CP021644.1,selenocysteine-specific translation elongation factor,91523,93373,+,GTP_EFTU,PF00009.30,3.4e-29,2.4e-32,1.6e-28,5,191,2,160,1,164,0.90
WP_005712657.1,NZ_CP021644.1,selenocysteine-specific translation elongation factor,91523,93373,+,SelB-wing_3,PF09107.14,1.5e-16,5.6e-20,3.7e-16,2,47,565,610,564,610,0.95
WP_005712657.1,NZ_CP021644.1,selenocysteine-specific translation elongation factor,91523,93373,+,SelB-wing_2,PF09106.14,1.3e-12,4.4e-16,2.9e-12,2,56,428,482,427,482,0.98
WP_005712655.1,NZ_CP021644.1,helix-turn-helix transcriptional regulator,93819,94079,-,HTH_3,PF01381.25,1.2e-14,7.6e-19,1.5e-14,1,55,19,73,19,73,0.97
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_6,PF00562.31,2e-156,0.059,1.9e+02,2,31,666,695,665,700,0.87
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_6,PF00562.31,2e-156,6.9e-159,2.3e-155,1,389,718,1264,718,1264,0.99
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_1,PF04563.18,3.1e-50,2.7e-53,8.8e-50,1,203,26,500,26,500,1.00
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_3,PF04565.19,2e-28,1.4e-31,4.6e-28,1,67,513,580,513,581,0.99
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_2,PF04561.17,2.3e-27,1.2e-11,4.1e-08,1,73,151,224,151,295,0.84
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_2,PF04561.17,2.3e-27,7.2e-20,2.4e-16,94,190,354,454,331,454,0.93
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_2,PF04561.17,2.3e-27,2.2,7.1e+03,111,135,1130,1154,1121,1154,0.76
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_7,PF04560.23,7.2e-26,2.5,8.2e+03,54,77,944,967,937,970,0.85
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_7,PF04560.23,7.2e-26,8.3e-29,2.7e-25,1,85,1266,1340,1266,1342,0.98
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_45,PF10385.12,1.3e-23,7.4e-26,2.4e-22,1,65,591,657,591,657,0.98
WP_005712652.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta,94903,98931,+,RNA_pol_Rpb2_45,PF10385.12,1.3e-23,0.35,1.1e+03,36,56,1236,1256,1231,1259,0.88
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_1,PF04997.15,6.1e-88,2.6e-91,1e-87,3,312,17,343,15,343,0.94
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_5,PF04998.20,2.8e-77,0.54,2.1e+03,182,241,157,225,137,230,0.66
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_5,PF04998.20,2.8e-77,1.3e-80,5.1e-77,1,265,767,1315,767,1317,0.95
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_2,PF00623.23,2.8e-36,2.3e-11,9e-08,1,51,345,395,345,403,0.88
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_2,PF00623.23,2.8e-36,2.7e-29,1.1e-25,72,165,393,486,384,487,0.87
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_3,PF04983.21,5.4e-28,3.9e-31,1.5e-27,1,157,490,645,490,645,0.95
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_4,PF05000.20,3.3e-18,3.7,1.5e+04,11,31,203,223,198,234,0.71
WP_005712650.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit beta',99117,103400,+,RNA_pol_Rpb1_4,PF05000.20,3.3e-18,9.9e-22,3.9e-18,2,107,675,764,674,765,0.83
WP_005712648.1,NZ_CP021644.1,DNA replication/repair protein RecF,103686,104771,-,SMC_N,PF02463.22,2.5e-39,5e-43,3.3e-39,2,203,3,338,2,350,0.97
WP_005712648.1,NZ_CP021644.1,DNA replication/repair protein RecF,103686,104771,-,AAA_23,PF13476.9,2.8e-13,6.2e-17,4.1e-13,1,100,5,105,5,218,0.75
WP_005712648.1,NZ_CP021644.1,DNA replication/repair protein RecF,103686,104771,-,AAA_15,PF13175.9,6.5e-12,1e-15,6.7e-12,1,66,1,79,1,109,0.74
WP_005712645.1,NZ_CP021644.1,YggL family protein,104814,105161,-,YggL_50S_bp,PF04320.17,5.2e-38,3e-42,5.9e-38,1,102,8,108,8,108,0.99
WP_005712643.1,NZ_CP021644.1,tRNA (guanosine(46)-N7)-methyltransferase TrmB,105186,105935,-,Methyltransf_4,PF02390.20,4.2e-60,3.2e-64,6.3e-60,2,173,74,244,73,244,0.98
WP_005712641.1,NZ_CP021644.1,beta-ketoacyl-ACP synthase III,105951,106901,-,ACP_syn_III_C,PF08541.13,9.4e-38,0.7,6.8e+03,1,16,63,78,63,86,0.82
WP_005712641.1,NZ_CP021644.1,beta-ketoacyl-ACP synthase III,105951,106901,-,ACP_syn_III_C,PF08541.13,9.4e-38,0.76,7.5e+03,69,81,151,163,141,166,0.73
WP_005712641.1,NZ_CP021644.1,beta-ketoacyl-ACP synthase III,105951,106901,-,ACP_syn_III_C,PF08541.13,9.4e-38,4.1e-41,4e-37,1,89,227,315,227,316,0.98
WP_005712641.1,NZ_CP021644.1,beta-ketoacyl-ACP synthase III,105951,106901,-,ACP_syn_III,PF08545.13,1.9e-30,3.9e-34,3.8e-30,1,78,106,181,106,183,0.97
WP_005712638.1,NZ_CP021644.1,DNA helicase Rep,107052,109073,+,UvrD_C,PF13361.9,2.2e-80,7.7e-84,5e-80,1,347,271,614,271,615,0.83
WP_005712638.1,NZ_CP021644.1,DNA helicase Rep,107052,109073,+,UvrD-helicase,PF00580.24,4.2e-76,6.4e-80,4.2e-76,1,314,3,265,3,266,0.96
WP_005712638.1,NZ_CP021644.1,DNA helicase Rep,107052,109073,+,UvrD-helicase,PF00580.24,4.2e-76,0.065,4.3e+02,168,212,513,656,274,672,0.72
WP_005712638.1,NZ_CP021644.1,DNA helicase Rep,107052,109073,+,AAA_19,PF13245.9,2.8e-36,9.1e-40,5.9e-36,1,145,7,249,7,251,0.92
WP_005712635.1,NZ_CP021644.1,DUF5718 family protein,109085,109921,-,DUF5718,PF18985.3,5.9e-118,3.4e-122,6.7e-118,1,250,24,277,24,277,0.99
WP_005714459.1,NZ_CP021644.1,site-specific tyrosine recombinase XerD,119820,120713,+,Phage_integrase,PF00589.25,1.9e-52,2.4e-56,2.4e-52,2,171,111,283,110,284,0.98
WP_005714459.1,NZ_CP021644.1,site-specific tyrosine recombinase XerD,119820,120713,+,Phage_int_SAM_1,PF02899.20,1.7e-23,5.2e-27,5.1e-23,1,83,8,89,8,89,0.98
WP_005714459.1,NZ_CP021644.1,site-specific tyrosine recombinase XerD,119820,120713,+,Phage_int_SAM_1,PF02899.20,1.7e-23,0.066,6.5e+02,20,55,254,289,218,294,0.79
WP_005714460.1,NZ_CP021644.1,DUF5389 family protein,120715,121008,+,DUF5389,PF17364.5,2.4e-33,1.3e-37,2.6e-33,6,99,1,94,1,97,0.98
WP_005714461.1,NZ_CP021644.1,ADP-ribose diphosphatase,121087,121725,-,NUDIX,PF00293.31,5.7e-13,4.4e-17,8.5e-13,3,115,53,174,51,188,0.76
WP_005714462.1,NZ_CP021644.1,phosphate-starvation-inducible protein PsiE,121735,122154,-,PsiE,PF06146.15,8.3e-18,5.1e-22,1e-17,1,118,23,134,23,136,0.95
WP_021110009.1,NZ_CP021644.1,4'-phosphopantetheinyl transferase superfamily protein,122162,122893,-,ACPS,PF01648.23,5.1e-11,0.1,2e+03,75,92,66,82,39,96,0.73
WP_021110009.1,NZ_CP021644.1,4'-phosphopantetheinyl transferase superfamily protein,122162,122893,-,ACPS,PF01648.23,5.1e-11,9.7e-15,1.9e-10,2,97,107,196,106,213,0.75
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12,PF00542.22,2.9e-30,0.16,1.6e+03,17,52,15,51,5,55,0.65
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12,PF00542.22,2.9e-30,3e-34,2.9e-30,1,67,56,122,56,122,1.00
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12_N,PF16320.8,1.1e-15,1.1e-19,1.1e-15,1,47,4,51,4,52,0.89
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12_N,PF16320.8,1.1e-15,0.19,1.9e+03,26,39,54,71,53,81,0.48
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12_N,PF16320.8,1.1e-15,0.041,4e+02,12,22,80,90,67,92,0.84
WP_005714464.1,NZ_CP021644.1,50S ribosomal protein L7/L12,122985,123353,-,Ribosomal_L12_N,PF16320.8,1.1e-15,0.032,3.2e+02,16,26,104,114,103,115,0.90
WP_005714465.1,NZ_CP021644.1,50S ribosomal protein L10,123411,123902,-,Ribosomal_L10,PF00466.23,5.2e-29,4.5e-33,8.9e-29,3,100,5,101,3,101,0.98
WP_044009254.1,NZ_CP021644.1,ISAs1 family transposase,124242,125339,-,DDE_Tnp_1_assoc,PF13808.9,1.1e-25,1.1e-28,1.1e-24,2,88,5,90,4,90,0.95
WP_044009254.1,NZ_CP021644.1,ISAs1 family transposase,124242,125339,-,DDE_Tnp_1_assoc,PF13808.9,1.1e-25,0.12,1.1e+03,27,64,302,340,300,346,0.80
WP_044009254.1,NZ_CP021644.1,ISAs1 family transposase,124242,125339,-,DDE_Tnp_1,PF01609.24,7.7e-18,1.1e-21,1.1e-17,2,214,97,334,96,334,0.85
WP_005713743.1,NZ_CP021644.1,pantetheine-phosphate adenylyltransferase,125518,125985,-,CTP_transf_like,PF01467.29,1.2e-19,7.3e-24,1.4e-19,1,142,6,134,6,135,0.96
WP_005713745.1,NZ_CP021644.1,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,125987,127270,-,Glycos_transf_N,PF04413.19,4.3e-64,4.7e-68,9.3e-64,3,177,35,213,33,214,0.97
WP_005713745.1,NZ_CP021644.1,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,125987,127270,-,Glycos_transf_N,PF04413.19,4.3e-64,0.21,4.1e+03,18,47,238,268,220,271,0.64
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,DNA_pol3_alpha,PF07733.15,2.5e-103,1.9e-106,9.5e-103,2,260,290,557,289,557,0.98
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,DNA_pol3_alpha,PF07733.15,2.5e-103,0.28,1.4e+03,140,225,685,772,652,802,0.65
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,DNA_pol3_finger,PF17657.4,4.9e-66,2.1e-69,1e-65,1,166,560,734,560,734,0.96
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,PHP,PF02811.22,1.3e-34,3.3e-37,1.6e-33,1,168,8,168,8,172,0.92
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,PHP,PF02811.22,1.3e-34,0.17,8.5e+02,79,150,830,905,661,923,0.63
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,HHH_6,PF14579.9,4.5e-25,3.7e-28,1.8e-24,1,89,807,896,807,897,0.97
WP_005713747.1,NZ_CP021644.1,DNA polymerase III subunit alpha,127280,130756,-,HHH_6,PF14579.9,4.5e-25,3,1.5e+04,55,83,900,926,899,930,0.77
WP_005713750.1,NZ_CP021644.1,AAA family ATPase,131291,132322,-,AAA_21,PF13304.9,2.5e-19,2.8e-07,0.0018,1,26,24,52,24,102,0.76
WP_005713750.1,NZ_CP021644.1,AAA family ATPase,131291,132322,-,AAA_21,PF13304.9,2.5e-19,4.1e-17,2.7e-13,220,303,189,282,91,283,0.75
WP_005713750.1,NZ_CP021644.1,AAA family ATPase,131291,132322,-,AAA_15,PF13175.9,2.6e-16,9.3e-12,6.1e-08,1,58,1,70,1,164,0.65
WP_005713750.1,NZ_CP021644.1,AAA family ATPase,131291,132322,-,AAA_15,PF13175.9,2.6e-16,1.7e-09,1.1e-05,327,373,237,281,95,282,0.72
WP_005713750.1,NZ_CP021644.1,AAA family ATPase,131291,132322,-,SMC_N,PF02463.22,2.2e-12,3.7e-15,2.4e-11,1,200,1,280,1,293,0.74
WP_005713752.1,NZ_CP021644.1,LPS export ABC transporter permease LptG,132337,133404,-,LptF_LptG,PF03739.17,5.4e-78,3.1e-82,6.1e-78,1,353,6,351,6,352,0.97
WP_010787036.1,NZ_CP021644.1,LPS export ABC transporter permease LptF,133401,134501,-,LptF_LptG,PF03739.17,1.1e-69,6.9e-74,1.3e-69,1,350,5,342,5,345,0.94
WP_005713756.1,NZ_CP021644.1,leucyl aminopeptidase,134848,136344,+,Peptidase_M17,PF00883.24,1.3e-121,0.19,1.9e+03,243,276,86,118,80,142,0.68
WP_005713756.1,NZ_CP021644.1,leucyl aminopeptidase,134848,136344,+,Peptidase_M17,PF00883.24,1.3e-121,2.8e-125,2.7e-121,3,311,187,488,185,489,0.97
WP_005713756.1,NZ_CP021644.1,leucyl aminopeptidase,134848,136344,+,Peptidase_M17_N,PF02789.20,1.4e-34,6.5e-38,6.4e-34,1,126,19,147,19,147,0.99
